R1_variance,R1_rms,R1_mean_abs_diff,R1_peak_to_peak,R1_peak_freq,R1_spectral_energy,R1_doppler_frequency,R1_phase_std,R1_phase_coherence,R1_breathing_period,R1_rssi_var,R1_rssi_diff,R2_variance,R2_rms,R2_mean_abs_diff,R2_peak_to_peak,R2_peak_freq,R2_spectral_energy,R2_doppler_frequency,R2_phase_std,R2_phase_coherence,R2_breathing_period,R2_rssi_var,R2_rssi_diff,label
10,38.86641624,2.689063999,31.36361321,0.666666667,12354.76084,14.06108596,2.296706179,0.175683248,0,18.08888889,4.379310345,10,46.93004469,2.548093957,30.69459254,0.666666667,8838.365376,28.07640548,1.816388726,0.148536226,0,12.69,3.068965517,1
10,41.07938464,2.992514802,24.64140419,0.666666667,10686.46675,13.08754315,1.365413564,0.48007022,0,14.89888889,4,10,49.44348037,2.737349707,29.11360065,0.666666667,10404.0323,26.94630854,2.556507835,0.159593641,0,14.85,3.103448276,1
10,38.94779704,2.822282938,36.27781861,0.666666667,14595.7319,12.67668751,1.417676286,0.450709782,0,14.99555556,4,10,47.74678818,2.647832,31.19946359,0.666666667,11547.14832,30.33755368,2.469500338,0.2285715,0,14.84888889,3.344827586,1
10,40.31079833,2.720585493,28.72479708,0.666666667,12593.58635,14.26599666,1.602974144,0.353028538,0,14.67666667,3.931034483,10,46.43190335,2.952099366,41.12197927,0.666666667,14309.9011,26.57230503,2.282124377,0.139089443,0,14.97333333,3.379310345,1
10,40.80511946,2.890336328,31.99978465,0.666666667,11929.38824,12.98307772,1.588099653,0.363041878,0,14.63222222,3.931034483,10,49.53845599,2.662711358,29.12652755,0.666666667,13294.18206,25.80078713,3.083227437,0.120021209,0,16.29333333,3.379310345,1
10,45.77719158,2.818191071,21.86423846,1.333333333,6365.459679,13.09921346,1.773545298,0.258849436,0,14.64,3.965517241,10,47.85051654,2.994055824,40.67678532,0.666666667,17679.19593,29.20892875,2.238410999,0.113677863,0,15.93333333,3.448275862,1
10,41.5535063,2.831435082,26.38866673,0.666666667,10030.83647,13.15128219,1.570779794,0.374158399,0,14.55555556,4.034482759,10,50.54365717,2.960917734,30.12495845,0.666666667,15463.63765,29.27490129,2.732962489,0.211526369,0,17.82222222,3.586206897,1
10,48.51913119,2.988153112,36.68375982,1.333333333,5104.713379,16.1326231,1.389334723,0.418439281,0,14.47222222,3.965517241,10,51.20515953,3.118334188,29.39954417,0.666666667,15368.55065,28.63760111,3.5375127,0.227064991,0,17.83222222,3.620689655,1
10,41.00370093,2.879491251,30.4969567,0.666666667,8979.414237,14.46530797,1.586519735,0.337080041,0,13.13888889,3.724137931,10,49.90943368,3.25167169,40.10346248,0.666666667,18846.90902,30.95879366,2.846727963,0.262693939,0,16.31555556,3.655172414,1
10,47.19527193,3.018518627,28.25189774,0.666666667,5602.73471,13.56816328,1.765666163,0.184300551,0,13.13888889,3.655172414,10,52.43852183,3.146560763,26.54195018,0.666666667,13514.89551,32.35119903,2.35047819,0.194531003,0,16.09,3.724137931,1
